,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Flag_predict,Attrition_Flag_original
6668,65,M,0,Graduate,Single,$40K - $60K,Blue,36,4,0,1,1438.3,682,756.3,0.713,4427,63,1.172,0.474,1.0546e-05,0.99999,Existing Customer,Existing Customer
6669,55,F,4,Doctorate,Single,Less than $40K,Blue,44,3,1,1,1912.0,0,1912.0,0.783,4666,98,0.719,0.0,5.0408e-05,0.99995,Existing Customer,Existing Customer
6670,31,F,2,Unknown,Single,Unknown,Blue,25,5,3,1,3288.0,2495,793.0,0.805,4370,83,0.886,0.759,0.00011924,0.99988,Existing Customer,Existing Customer
6671,48,F,2,Unknown,Married,Unknown,Blue,38,6,2,3,4382.0,0,4382.0,0.714,2446,34,0.417,0.0,0.99527,0.00472896,Existing Customer,Attrited Customer
6672,46,F,3,Graduate,Married,Unknown,Blue,40,5,1,3,3595.0,1087,2508.0,0.528,4534,71,0.919,0.302,9.6126e-05,0.9999,Existing Customer,Existing Customer
6673,41,F,4,Graduate,Married,Less than $40K,Blue,26,4,2,2,3159.0,0,3159.0,0.916,2925,46,0.353,0.0,0.99169,0.00831,Existing Customer,Attrited Customer
6674,36,F,3,Uneducated,Unknown,Unknown,Blue,28,5,3,2,5393.0,2509,2884.0,0.679,4769,102,0.729,0.465,0.00019191,0.99981,Existing Customer,Existing Customer
6675,37,M,2,Graduate,Unknown,$80K - $120K,Blue,28,3,2,3,12222.0,0,12222.0,0.861,4215,63,0.537,0.0,0.00019143,0.99981,Existing Customer,Existing Customer
6676,43,M,5,Graduate,Single,Less than $40K,Blue,36,3,2,2,1438.3,0,1438.3,0.644,4459,65,0.477,0.0,0.00011751,0.99988,Existing Customer,Existing Customer
6677,46,M,3,Graduate,Married,$60K - $80K,Blue,29,3,2,2,3429.0,0,3429.0,0.637,4591,85,0.771,0.0,0.00011811,0.99988,Existing Customer,Existing Customer
6678,39,M,3,Uneducated,Single,$80K - $120K,Blue,36,4,2,1,12618.0,1585,11033.0,0.586,4768,82,0.864,0.126,7.3235e-05,0.99993,Existing Customer,Existing Customer
6679,49,F,3,Uneducated,Married,Less than $40K,Blue,40,5,2,2,6049.0,796,5253.0,0.821,4468,71,0.511,0.132,0.00012144,0.99988,Existing Customer,Existing Customer
6680,39,F,1,Graduate,Single,Less than $40K,Blue,23,4,3,3,2533.0,0,2533.0,0.998,5128,74,0.947,0.0,0.00028395,0.99972,Existing Customer,Existing Customer
6681,52,F,1,Graduate,Single,Unknown,Blue,35,4,4,2,2411.0,1379,1032.0,0.869,4812,79,0.717,0.572,0.00020404,0.9998,Existing Customer,Existing Customer
6682,41,M,4,College,Divorced,$60K - $80K,Blue,35,5,3,2,2001.0,0,2001.0,0.791,4455,82,0.64,0.0,0.0001834,0.99982,Existing Customer,Existing Customer
6683,46,F,2,Graduate,Single,Unknown,Blue,36,4,6,2,2042.0,1359,683.0,0.796,4917,73,0.973,0.666,0.00014199,0.99986,Existing Customer,Existing Customer
6684,57,M,2,Uneducated,Married,$60K - $80K,Blue,41,3,3,2,2527.0,1030,1497.0,0.714,2767,43,0.387,0.408,0.99462,0.00538,Existing Customer,Attrited Customer
6685,49,M,1,Unknown,Married,Less than $40K,Blue,35,5,2,2,1438.3,0,1438.3,0.681,4109,71,0.919,0.0,0.00011743,0.99988,Existing Customer,Existing Customer
6686,46,F,4,Post-Graduate,Married,Unknown,Blue,38,6,3,2,13816.0,955,12861.0,0.699,4238,73,0.659,0.069,0.00022196,0.99978,Existing Customer,Existing Customer
6687,38,F,1,Post-Graduate,Single,Less than $40K,Blue,33,4,2,1,2256.0,0,2256.0,0.713,4587,92,0.878,0.0,7.5811e-05,0.99992,Existing Customer,Existing Customer
6688,49,F,5,High School,Married,Unknown,Silver,36,6,2,2,34516.0,2019,32497.0,0.614,3820,72,0.532,0.058,0.00010322,0.9999,Existing Customer,Existing Customer
6689,55,M,3,Post-Graduate,Married,$80K - $120K,Blue,36,6,1,0,6400.0,1979,4421.0,0.696,4475,91,0.685,0.309,2.4806e-05,0.99998,Existing Customer,Existing Customer
6690,52,F,4,Graduate,Married,Unknown,Blue,42,5,3,2,1816.0,0,1816.0,0.664,4957,78,0.773,0.0,0.00018864,0.99981,Existing Customer,Existing Customer
6691,42,F,2,Doctorate,Single,$40K - $60K,Blue,29,6,2,3,3347.0,2240,1107.0,0.898,5533,85,0.735,0.669,0.00027701,0.99972,Existing Customer,Existing Customer
6692,52,F,1,High School,Single,Less than $40K,Blue,43,6,2,2,2705.0,1581,1124.0,0.851,5532,81,0.841,0.584,0.00010386,0.9999,Existing Customer,Existing Customer
6693,53,F,1,Graduate,Married,$40K - $60K,Blue,36,4,1,2,2043.0,1590,453.0,0.618,4940,68,0.619,0.778,5.1697e-05,0.99995,Existing Customer,Existing Customer
6694,45,F,3,High School,Single,$40K - $60K,Blue,36,4,2,2,1912.0,1281,631.0,0.693,5046,79,0.717,0.67,0.00011482,0.99989,Existing Customer,Existing Customer
6695,50,F,3,Post-Graduate,Divorced,$40K - $60K,Blue,39,3,2,2,3028.0,1339,1689.0,0.843,4144,64,0.684,0.442,0.00013897,0.99986,Existing Customer,Existing Customer
6696,42,F,5,High School,Married,Less than $40K,Blue,35,5,4,3,1514.0,745,769.0,0.694,4004,69,0.683,0.492,0.00036691,0.99963,Existing Customer,Existing Customer
6697,48,F,2,Unknown,Single,Less than $40K,Blue,43,6,3,3,1438.3,0,1438.3,0.816,4059,89,0.816,0.0,0.00033251,0.99967,Existing Customer,Existing Customer
6698,52,F,1,Uneducated,Married,Less than $40K,Blue,42,5,3,3,3103.0,2517,586.0,0.881,4641,80,1.0,0.811,0.00029196,0.99971,Existing Customer,Existing Customer
6699,57,F,2,Doctorate,Divorced,Less than $40K,Blue,47,5,1,2,2504.0,1915,589.0,0.897,4847,86,0.654,0.765,7.9702e-05,0.99992,Existing Customer,Existing Customer
6700,56,F,1,High School,Married,Unknown,Blue,42,5,2,3,3674.0,2517,1157.0,0.854,2608,45,0.731,0.685,0.99431,0.00569,Existing Customer,Attrited Customer
6701,48,M,1,Graduate,Married,$80K - $120K,Blue,44,6,1,3,2916.0,0,2916.0,0.792,4336,72,0.714,0.0,8.6952e-05,0.99991,Existing Customer,Existing Customer
6702,52,F,1,Uneducated,Single,Less than $40K,Blue,45,5,2,3,1633.0,0,1633.0,0.725,4436,75,0.667,0.0,0.00018475,0.99982,Existing Customer,Existing Customer
6703,56,M,2,Uneducated,Single,$80K - $120K,Blue,49,5,3,2,5466.0,0,5466.0,0.587,4435,79,0.881,0.0,0.00018494,0.99982,Existing Customer,Existing Customer
6704,43,F,2,High School,Married,$40K - $60K,Blue,34,3,1,3,2032.0,1008,1024.0,0.879,4736,86,0.83,0.496,9.0056e-05,0.99991,Existing Customer,Existing Customer
6705,62,M,0,Uneducated,Single,$60K - $80K,Blue,36,6,1,3,3933.0,0,3933.0,0.884,3048,54,0.688,0.0,8.1736e-05,0.99992,Existing Customer,Existing Customer
6706,51,M,3,Uneducated,Unknown,$80K - $120K,Blue,45,5,2,2,21328.0,0,21328.0,0.783,3825,76,0.949,0.0,0.00012144,0.99988,Existing Customer,Existing Customer
6707,45,F,4,Graduate,Single,Less than $40K,Blue,36,3,1,3,3562.0,2107,1455.0,0.394,4490,90,0.667,0.592,9.7154e-05,0.9999,Existing Customer,Existing Customer
6708,39,F,2,High School,Single,Unknown,Blue,34,3,3,1,2069.0,550,1519.0,0.783,2716,43,0.433,0.266,0.99061,0.00939,Existing Customer,Attrited Customer
6709,45,M,3,Graduate,Single,$120K +,Blue,31,5,2,2,3534.0,0,3534.0,0.536,3973,66,0.784,0.0,0.00011811,0.99988,Existing Customer,Existing Customer
6710,56,F,3,Uneducated,Married,$40K - $60K,Blue,46,5,3,3,2402.0,1892,510.0,0.645,4610,76,0.81,0.788,0.00032275,0.99968,Existing Customer,Existing Customer
6711,57,F,2,Uneducated,Married,Unknown,Blue,47,3,2,2,3136.0,2138,998.0,0.699,4930,80,0.739,0.682,0.00011703,0.99988,Existing Customer,Existing Customer
6712,60,F,1,Uneducated,Divorced,$40K - $60K,Blue,52,4,2,3,2802.0,2517,285.0,0.664,4392,81,0.723,0.898,0.00018475,0.99982,Existing Customer,Existing Customer
6713,50,F,4,Uneducated,Married,Unknown,Blue,40,4,1,3,2315.0,1336,979.0,0.771,4143,65,0.667,0.577,9.9893e-05,0.9999,Existing Customer,Existing Customer
6714,44,F,3,College,Unknown,Unknown,Blue,35,5,2,2,11238.0,2336,8902.0,0.911,5302,70,0.892,0.208,0.00011483,0.99989,Existing Customer,Existing Customer
6715,49,M,0,Graduate,Married,$60K - $80K,Blue,29,3,3,3,1460.0,0,1460.0,0.738,2329,36,0.5,0.0,0.99616,0.0038363,Existing Customer,Attrited Customer
6716,50,F,1,Graduate,Married,Less than $40K,Blue,44,3,1,2,2602.0,1612,990.0,0.906,5532,85,0.735,0.62,5.1697e-05,0.99995,Existing Customer,Existing Customer
6717,36,M,2,Graduate,Single,Less than $40K,Blue,36,3,3,3,4225.0,2517,1708.0,0.662,2659,43,0.387,0.596,0.99671,0.00329379,Existing Customer,Attrited Customer
6718,57,F,4,Post-Graduate,Single,$40K - $60K,Blue,48,4,2,1,2576.0,1678,898.0,0.771,3913,86,0.72,0.651,8.4706e-05,0.99992,Existing Customer,Existing Customer
6719,35,F,4,Graduate,Married,Unknown,Blue,36,4,3,3,1931.0,0,1931.0,0.695,2569,46,0.394,0.0,0.99686,0.00314112,Existing Customer,Attrited Customer
6720,46,M,3,Post-Graduate,Single,$40K - $60K,Blue,40,3,4,2,2344.0,0,2344.0,0.412,2098,31,0.409,0.0,0.99625,0.00375265,Existing Customer,Attrited Customer
6721,29,F,1,Unknown,Unknown,Unknown,Blue,36,6,3,2,7270.0,1835,5435.0,0.86,3759,69,0.917,0.252,0.00018558,0.99981,Existing Customer,Existing Customer
6722,40,F,2,High School,Single,Less than $40K,Blue,34,4,2,2,2395.0,1437,958.0,0.787,4481,82,0.822,0.6,0.00011065,0.99989,Existing Customer,Existing Customer
6723,50,F,4,Uneducated,Single,Less than $40K,Blue,43,4,3,2,2835.0,2292,543.0,0.732,4686,79,0.756,0.808,0.00019396,0.99981,Existing Customer,Existing Customer
6724,62,F,0,Unknown,Single,$40K - $60K,Blue,49,4,1,1,1540.0,796,744.0,0.805,3714,56,0.697,0.517,3.1329e-05,0.99997,Existing Customer,Existing Customer
6725,49,F,2,Uneducated,Married,Unknown,Blue,34,6,1,3,3017.0,0,3017.0,0.702,4389,72,0.636,0.0,9.5249e-05,0.9999,Existing Customer,Existing Customer
6726,50,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,3,1438.3,0,1438.3,0.851,4765,71,1.088,0.0,0.00017969,0.99982,Existing Customer,Existing Customer
6727,49,F,1,Doctorate,Single,$40K - $60K,Blue,32,3,3,2,1438.3,0,1438.3,0.718,4052,65,0.757,0.0,0.00024431,0.99976,Existing Customer,Existing Customer
6728,56,F,1,Graduate,Married,Less than $40K,Blue,50,4,3,2,1584.0,1311,273.0,0.867,4203,73,0.78,0.828,0.00016883,0.99983,Existing Customer,Existing Customer
6729,47,M,2,Graduate,Single,$40K - $60K,Blue,35,6,1,3,2676.0,2157,519.0,0.901,4640,69,0.605,0.806,9.2637e-05,0.99991,Existing Customer,Existing Customer
6730,56,F,2,Unknown,Divorced,$40K - $60K,Blue,50,5,2,2,5084.0,1683,3401.0,0.923,4060,55,0.774,0.331,0.00012511,0.99987,Existing Customer,Existing Customer
6731,41,F,3,Graduate,Single,Less than $40K,Blue,33,5,3,3,1764.0,0,1764.0,0.552,2105,57,0.839,0.0,0.99683,0.00317458,Existing Customer,Attrited Customer
6732,63,M,0,Unknown,Unknown,$60K - $80K,Blue,46,6,2,2,23925.0,1494,22431.0,0.704,3677,55,0.719,0.062,0.00010736,0.99989,Existing Customer,Existing Customer
6733,51,F,3,Graduate,Married,Unknown,Blue,36,3,3,3,2886.0,2517,369.0,0.841,4884,89,0.618,0.872,0.0003139,0.99969,Existing Customer,Existing Customer
6734,43,F,3,High School,Unknown,Unknown,Blue,28,6,2,3,6720.0,2143,4577.0,0.814,5049,85,0.735,0.319,0.00019311,0.99981,Existing Customer,Existing Customer
6735,49,F,4,High School,Single,Less than $40K,Gold,34,4,3,2,15569.0,1554,14015.0,0.436,4566,73,0.78,0.1,0.00021128,0.99979,Existing Customer,Existing Customer
6736,51,F,3,Graduate,Married,$40K - $60K,Blue,36,3,3,3,1565.0,944,621.0,0.872,4798,73,1.147,0.603,0.0003139,0.99969,Existing Customer,Existing Customer
6737,44,M,5,High School,Single,$60K - $80K,Blue,35,3,2,2,5947.0,995,4952.0,0.724,4984,90,0.765,0.167,0.00011423,0.99989,Existing Customer,Existing Customer
6738,46,M,3,Graduate,Married,$60K - $80K,Blue,37,6,3,3,18821.0,774,18047.0,0.586,4402,75,0.562,0.041,0.0003139,0.99969,Existing Customer,Existing Customer
6739,56,F,3,Graduate,Married,$40K - $60K,Blue,44,6,3,4,1544.0,0,1544.0,0.315,1902,35,0.4,0.0,0.99814,0.00186317,Existing Customer,Attrited Customer
6740,41,F,2,Uneducated,Married,Less than $40K,Blue,36,3,2,2,1755.0,0,1755.0,0.77,4786,73,0.553,0.0,0.00011703,0.99988,Existing Customer,Existing Customer
6741,49,F,4,Graduate,Married,Less than $40K,Blue,36,3,3,3,1438.3,666,772.3,0.675,4759,90,0.667,0.463,0.00031726,0.99968,Existing Customer,Existing Customer
6742,53,F,2,College,Single,Less than $40K,Blue,46,3,5,2,2153.0,0,2153.0,0.766,4628,69,0.971,0.0,0.00019532,0.9998,Existing Customer,Existing Customer
6743,44,F,3,Uneducated,Married,Less than $40K,Blue,36,6,3,3,1684.0,0,1684.0,0.557,2275,45,0.607,0.0,0.99691,0.00308778,Existing Customer,Attrited Customer
6744,45,M,3,Unknown,Single,$40K - $60K,Blue,40,3,4,3,5662.0,1952,3710.0,0.519,4014,61,0.525,0.345,0.00041696,0.99958,Existing Customer,Existing Customer
6745,46,F,5,Graduate,Single,Less than $40K,Blue,38,4,5,2,2799.0,2412,387.0,0.877,4634,91,0.75,0.862,0.00020741,0.99979,Existing Customer,Existing Customer
6746,58,M,3,Unknown,Married,$120K +,Blue,52,4,5,3,12398.0,0,12398.0,0.785,4228,93,0.788,0.0,0.00038536,0.99961,Existing Customer,Existing Customer
6747,41,M,2,Post-Graduate,Single,$40K - $60K,Blue,27,4,1,3,4461.0,900,3561.0,0.587,4204,77,0.791,0.202,0.000109,0.99989,Existing Customer,Existing Customer
6748,49,F,1,Post-Graduate,Divorced,$40K - $60K,Blue,44,6,5,2,2597.0,1871,726.0,0.899,3637,69,0.725,0.72,0.00022189,0.99978,Existing Customer,Existing Customer
6749,54,F,3,Uneducated,Single,Unknown,Blue,49,6,4,3,9733.0,863,8870.0,0.892,5228,71,0.543,0.089,0.00039004,0.99961,Existing Customer,Existing Customer
6750,52,F,2,Graduate,Married,Less than $40K,Blue,45,4,3,1,2261.0,1127,1134.0,0.814,4456,68,0.789,0.498,0.00010848,0.99989,Existing Customer,Existing Customer
6751,47,F,3,High School,Married,Less than $40K,Blue,36,5,3,3,2822.0,0,2822.0,0.681,5064,74,0.85,0.0,0.00030516,0.99969,Existing Customer,Existing Customer
6752,40,F,3,High School,Unknown,Less than $40K,Blue,30,5,2,2,8793.0,918,7875.0,0.471,5342,64,0.684,0.104,0.00011482,0.99989,Existing Customer,Existing Customer
6753,53,F,0,Graduate,Married,Unknown,Blue,36,5,4,3,5843.0,1162,4681.0,0.765,4405,67,0.811,0.199,0.00031372,0.99969,Existing Customer,Existing Customer
6754,46,F,4,High School,Single,Less than $40K,Blue,34,5,5,2,3322.0,2517,805.0,0.789,3913,86,0.911,0.758,0.00020483,0.9998,Existing Customer,Existing Customer
6755,53,F,1,High School,Married,Less than $40K,Blue,48,5,3,3,2036.0,1716,320.0,0.69,4161,75,0.744,0.843,0.00027604,0.99972,Existing Customer,Existing Customer
6756,28,F,0,Unknown,Single,Less than $40K,Blue,13,3,2,2,2387.0,0,2387.0,0.639,4513,66,0.65,0.0,0.00010736,0.99989,Existing Customer,Existing Customer
6757,43,F,4,College,Unknown,Less than $40K,Blue,33,5,4,3,1884.0,1216,668.0,0.945,4591,85,0.735,0.645,0.00037275,0.99963,Existing Customer,Existing Customer
6758,51,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,3,3747.0,2268,1479.0,0.709,4609,87,0.74,0.605,0.00032275,0.99968,Existing Customer,Existing Customer
6759,58,F,1,Uneducated,Married,Less than $40K,Blue,51,5,4,2,2220.0,1240,980.0,0.906,4396,78,0.95,0.559,0.00020979,0.99979,Existing Customer,Existing Customer
6760,50,F,2,College,Married,$40K - $60K,Blue,36,5,4,1,2428.0,2005,423.0,0.835,5170,68,0.659,0.826,0.00012746,0.99987,Existing Customer,Existing Customer
6761,42,F,3,Unknown,Married,$40K - $60K,Blue,36,4,2,3,1438.3,0,1438.3,0.58,2191,51,0.457,0.0,0.99544,0.00455805,Existing Customer,Attrited Customer
6762,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,35,3,5,2,1850.0,621,1229.0,0.682,4234,74,0.682,0.336,0.00024791,0.99975,Existing Customer,Existing Customer
6763,48,F,2,Graduate,Married,$40K - $60K,Silver,41,6,3,1,16002.0,2076,13926.0,0.293,3667,52,1.167,0.13,9.8015e-05,0.9999,Existing Customer,Existing Customer
6764,54,F,2,Unknown,Unknown,Less than $40K,Blue,39,4,3,3,1438.3,0,1438.3,0.72,2145,41,0.519,0.0,0.997,0.00299743,Existing Customer,Attrited Customer
6765,47,F,1,High School,Unknown,Less than $40K,Blue,36,6,5,1,5222.0,2517,2705.0,0.569,4433,81,0.588,0.482,0.00011056,0.99989,Existing Customer,Existing Customer
6766,39,F,2,Graduate,Married,Less than $40K,Blue,34,4,5,2,1438.3,859,579.3,0.808,4409,72,0.674,0.597,0.0002009,0.9998,Existing Customer,Existing Customer
6767,62,F,0,Unknown,Single,Less than $40K,Blue,56,6,3,3,2582.0,1528,1054.0,0.771,4041,67,0.457,0.592,0.00028535,0.99971,Existing Customer,Existing Customer
6768,45,F,3,Graduate,Married,$40K - $60K,Blue,34,4,5,2,1533.0,728,805.0,0.906,4659,83,0.766,0.475,0.00020847,0.99979,Existing Customer,Existing Customer
6769,56,F,3,Graduate,Married,Less than $40K,Blue,41,5,4,1,1438.3,0,1438.3,0.796,3778,72,1.118,0.0,0.00013603,0.99986,Existing Customer,Existing Customer
6770,52,M,1,Unknown,Divorced,$80K - $120K,Blue,42,4,4,2,5763.0,0,5763.0,0.615,2310,48,0.714,0.0,0.99556,0.00443803,Existing Customer,Attrited Customer
6771,46,F,3,Uneducated,Single,Unknown,Blue,42,6,4,2,1910.0,1431,479.0,0.851,5253,82,0.745,0.749,0.00023192,0.99977,Existing Customer,Existing Customer
6772,51,F,0,Unknown,Married,Less than $40K,Blue,37,4,3,2,1515.0,996,519.0,0.558,4324,89,0.854,0.657,0.00016966,0.99983,Existing Customer,Existing Customer
6773,52,M,2,Graduate,Single,$40K - $60K,Blue,44,3,4,2,1538.0,666,872.0,0.642,4808,64,0.684,0.433,0.00021738,0.99978,Existing Customer,Existing Customer
6774,44,F,4,Graduate,Single,$40K - $60K,Blue,40,6,5,3,1572.0,874,698.0,0.947,4996,80,0.739,0.556,0.00035434,0.99965,Existing Customer,Existing Customer
6775,41,F,4,Uneducated,Married,Less than $40K,Blue,36,3,5,1,1438.3,1055,383.3,0.809,4532,78,0.472,0.734,0.00013065,0.99987,Existing Customer,Existing Customer
6776,52,F,3,Graduate,Married,Less than $40K,Blue,46,6,5,3,2814.0,2162,652.0,0.588,4271,88,0.833,0.768,0.0003506,0.99965,Existing Customer,Existing Customer
6777,41,F,5,Post-Graduate,Married,Less than $40K,Blue,36,5,3,3,1495.0,0,1495.0,0.686,2622,70,0.628,0.0,0.99729,0.00271291,Existing Customer,Attrited Customer
6778,37,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,2,1959.0,662,1297.0,0.888,3046,52,0.793,0.338,0.99447,0.00553,Existing Customer,Attrited Customer
6779,60,F,1,Graduate,Divorced,Less than $40K,Blue,53,5,5,3,2903.0,1251,1652.0,0.879,4555,76,0.727,0.431,0.00031714,0.99968,Existing Customer,Existing Customer
6780,47,F,3,Uneducated,Single,$40K - $60K,Blue,35,6,5,2,4543.0,1028,3515.0,0.799,4093,77,0.571,0.226,0.00021435,0.99979,Existing Customer,Existing Customer
6781,42,F,1,College,Married,Unknown,Blue,33,4,4,3,3119.0,1328,1791.0,0.967,4659,82,0.673,0.426,0.00033362,0.99967,Existing Customer,Existing Customer
6782,42,M,1,Uneducated,Unknown,$80K - $120K,Blue,29,4,3,3,17506.0,1979,15527.0,0.447,4199,73,0.659,0.113,0.00029196,0.99971,Existing Customer,Existing Customer
6783,50,F,2,Unknown,Married,Less than $40K,Blue,43,3,3,2,1438.3,910,528.3,0.66,2370,44,0.467,0.633,0.99497,0.00503,Existing Customer,Attrited Customer
6784,49,F,2,Uneducated,Married,Unknown,Blue,41,3,5,2,3128.0,749,2379.0,0.598,4369,59,0.735,0.239,0.00020656,0.99979,Existing Customer,Existing Customer
6785,36,F,2,High School,Single,Unknown,Blue,26,3,2,2,5956.0,2517,3439.0,0.877,2828,46,0.484,0.423,0.99104,0.00896,Existing Customer,Attrited Customer
6786,43,M,4,Unknown,Unknown,Less than $40K,Blue,35,3,3,2,4177.0,2094,2083.0,0.466,3553,66,0.65,0.501,0.00020735,0.99979,Existing Customer,Existing Customer
6787,57,M,2,Unknown,Single,$80K - $120K,Blue,48,6,4,3,13457.0,1044,12413.0,0.722,3303,66,0.737,0.078,0.00040183,0.9996,Existing Customer,Existing Customer
6788,45,M,4,College,Divorced,$80K - $120K,Blue,37,6,5,1,1535.0,0,1535.0,0.77,5168,76,0.81,0.0,0.00012354,0.99988,Existing Customer,Existing Customer
6789,41,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,3,3203.0,2366,837.0,0.665,4282,82,0.783,0.739,0.0003139,0.99969,Existing Customer,Existing Customer
6790,39,F,2,Graduate,Divorced,Less than $40K,Blue,36,5,2,3,2092.0,0,2092.0,0.422,2015,33,0.269,0.0,0.9948,0.0052,Existing Customer,Attrited Customer
6791,44,F,3,Graduate,Married,Less than $40K,Blue,36,6,5,3,2420.0,1223,1197.0,0.718,4954,82,0.783,0.505,0.0003506,0.99965,Existing Customer,Existing Customer
6792,43,F,3,High School,Single,Less than $40K,Blue,36,5,3,3,2313.0,1325,988.0,0.723,5006,76,0.81,0.573,0.00030516,0.99969,Existing Customer,Existing Customer
6793,56,M,2,Graduate,Married,$40K - $60K,Blue,49,3,5,3,3059.0,2387,672.0,0.808,4774,81,0.761,0.78,0.00033787,0.99966,Existing Customer,Existing Customer
6794,41,F,1,Uneducated,Married,$40K - $60K,Blue,36,3,4,1,2235.0,1688,547.0,0.631,4633,79,0.795,0.755,0.00012652,0.99987,Existing Customer,Existing Customer
6795,49,F,1,Unknown,Married,Less than $40K,Blue,37,5,5,2,3208.0,0,3208.0,0.923,4531,86,0.83,0.0,0.00020728,0.99979,Existing Customer,Existing Customer
6796,43,M,2,Graduate,Unknown,$60K - $80K,Blue,25,5,3,1,7534.0,0,7534.0,0.587,4685,79,0.975,0.0,0.00010848,0.99989,Existing Customer,Existing Customer
6797,39,F,1,Graduate,Unknown,Less than $40K,Blue,25,4,2,3,2006.0,1197,809.0,0.877,4139,69,0.769,0.597,0.00017969,0.99982,Existing Customer,Existing Customer
6798,46,M,4,Unknown,Divorced,$60K - $80K,Blue,32,5,3,3,1438.3,738,700.3,0.709,4368,87,0.74,0.513,0.00034872,0.99965,Existing Customer,Existing Customer
6799,49,M,3,Unknown,Married,$80K - $120K,Blue,42,3,3,1,14044.0,0,14044.0,0.715,4889,89,0.854,0.0,0.00012373,0.99988,Existing Customer,Existing Customer
6800,44,M,4,College,Single,$60K - $80K,Blue,38,6,3,3,5005.0,969,4036.0,0.727,5066,71,0.821,0.194,0.00030845,0.99969,Existing Customer,Existing Customer
6801,43,F,2,Uneducated,Single,Less than $40K,Blue,32,4,3,6,1628.0,275,1353.0,0.69,2219,49,0.531,0.169,0.99938,0.0006198,Existing Customer,Attrited Customer
6802,56,F,0,Unknown,Single,Less than $40K,Blue,36,5,4,2,3033.0,0,3033.0,0.89,4921,90,0.698,0.0,0.00020504,0.99979,Existing Customer,Existing Customer
6803,56,F,1,Graduate,Unknown,$40K - $60K,Blue,36,5,4,1,5204.0,0,5204.0,1.008,5285,82,0.864,0.0,0.00012305,0.99988,Existing Customer,Existing Customer
6804,57,F,1,High School,Single,Less than $40K,Blue,41,4,4,3,2442.0,1699,743.0,0.639,4313,75,0.562,0.696,0.00033359,0.99967,Existing Customer,Existing Customer
6805,51,F,2,Graduate,Single,Less than $40K,Blue,46,3,3,3,2429.0,1250,1179.0,0.983,4761,99,0.707,0.515,0.00030251,0.9997,Existing Customer,Existing Customer
6806,60,F,0,High School,Single,$40K - $60K,Blue,56,3,5,2,2213.0,829,1384.0,0.639,4210,84,0.714,0.375,0.0001676,0.99983,Existing Customer,Existing Customer
6807,43,F,4,Graduate,Married,Less than $40K,Blue,32,6,3,1,2624.0,1117,1507.0,0.826,3929,67,0.595,0.426,0.00011377,0.99989,Existing Customer,Existing Customer
6808,37,F,1,College,Single,$40K - $60K,Blue,32,4,2,3,1976.0,0,1976.0,0.812,4424,73,0.659,0.0,0.0001747,0.99983,Existing Customer,Existing Customer
6809,46,F,3,Graduate,Single,$40K - $60K,Blue,41,4,5,3,3492.0,1546,1946.0,1.135,3043,53,1.038,0.443,0.0003506,0.99965,Existing Customer,Existing Customer
6810,50,F,4,High School,Married,Less than $40K,Blue,36,1,3,2,3546.0,0,3546.0,0.791,2616,47,0.469,0.0,0.99458,0.00542,Existing Customer,Attrited Customer
