"CLIENTNUM,""Attrition_Flag"",""Customer_Age"",""Gender"",""Dependent_count"",""Education_Level"",""Marital_Status"",""Income_Category"",""Card_Category"",""Months_on_book"",""Total_Relationship_Count"",""Months_Inactive_12_mon"",""Contacts_Count_12_mon"",""Credit_Limit"",""Total_Revolving_Bal"",""Avg_Open_To_Buy"",""Total_Amt_Chng_Q4_Q1"",""Total_Trans_Amt"",""Total_Trans_Ct"",""Total_Ct_Chng_Q4_Q1"",""Avg_Utilization_Ratio"",""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"",""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"""
"713511108,""Existing Customer"",61,""M"",1,""Uneducated"",""Married"",""$40K - $60K"",""Blue"",47,5,3,4,1438.3,847,591.3,0.436,1397,43,0.483,0.589,0.000498,0.9995"
"710208633,""Existing Customer"",37,""F"",1,""Graduate"",""Married"",""Less than $40K"",""Blue"",31,5,2,2,2417,1929,488,0.886,1773,42,0.556,0.798,0.00010684,0.99989"
"824165658,""Existing Customer"",38,""M"",2,""Unknown"",""Married"",""$80K - $120K"",""Blue"",34,4,1,3,19259,2266,16993,0.92,1388,27,0.929,0.118,0.00010183,0.9999"
"826513233,""Existing Customer"",54,""F"",3,""Unknown"",""Married"",""Less than $40K"",""Blue"",50,6,2,2,3796,2396,1400,0.569,2069,54,0.742,0.631,0.00012982,0.99987"
"788789658,""Existing Customer"",40,""M"",5,""Unknown"",""Unknown"",""$80K - $120K"",""Blue"",22,6,1,4,4042,1744,2298,0.582,1471,37,0.542,0.431,0.00017934,0.99982"
"717837858,""Existing Customer"",47,""M"",5,""College"",""Married"",""$120K +"",""Blue"",34,3,1,2,17603,1063,16540,1.065,2902,64,0.641,0.06,5.5282e-05,0.99994"
"709382958,""Existing Customer"",55,""F"",2,""Graduate"",""Married"",""$40K - $60K"",""Blue"",46,6,1,4,2894,2077,817,0.574,1017,25,0.562,0.718,0.00015804,0.99984"
"716253858,""Existing Customer"",37,""M"",5,""Post-Graduate"",""Married"",""$80K - $120K"",""Blue"",26,2,1,2,16730,1956,14774,0.675,1740,43,0.536,0.117,6.6908e-05,0.99993"
"713725683,""Existing Customer"",36,""F"",0,""College"",""Single"",""Less than $40K"",""Blue"",27,6,3,2,3282,1843,1439,0.625,2614,79,0.646,0.562,0.00015007,0.99985"
"710364258,""Existing Customer"",53,""F"",2,""Uneducated"",""Married"",""Unknown"",""Blue"",41,4,2,2,15815,1217,14598,1.266,2135,48,0.846,0.077,0.00011703,0.99988"
"816033783,""Existing Customer"",26,""M"",0,""High School"",""Single"",""$60K - $80K"",""Blue"",21,6,2,3,1672,957,715,0.576,2099,34,0.417,0.572,0.0001597,0.99984"
"715065483,""Existing Customer"",45,""F"",3,""Graduate"",""Divorced"",""Less than $40K"",""Blue"",36,4,3,3,8121,1595,6526,0.743,1914,45,0.5,0.196,0.0003139,0.99969"
"718751133,""Existing Customer"",36,""F"",2,""Unknown"",""Married"",""Less than $40K"",""Blue"",26,4,1,4,3182,2435,747,0.868,1670,30,0.765,0.765,0.00017371,0.99983"
"713983308,""Existing Customer"",60,""M"",0,""Post-Graduate"",""Married"",""$60K - $80K"",""Blue"",49,5,1,4,3182,1928,1254,0.509,1233,35,0.4,0.606,0.00015958,0.99984"
"718418958,""Attrited Customer"",30,""M"",1,""Post-Graduate"",""Divorced"",""Less than $40K"",""Blue"",36,6,2,4,5061,0,5061,0.911,1309,38,0.462,0,0.99724,0.002764"
"779367858,""Existing Customer"",39,""M"",4,""High School"",""Married"",""$60K - $80K"",""Blue"",28,5,3,3,6224,1898,4326,1.103,3014,58,0.706,0.305,0.00030842,0.99969"
"711285633,""Existing Customer"",33,""F"",0,""Unknown"",""Single"",""Unknown"",""Blue"",36,6,1,3,2735,1769,966,1.465,3306,71,0.972,0.647,8.7379e-05,0.99991"
"714974658,""Existing Customer"",48,""F"",4,""College"",""Married"",""Less than $40K"",""Blue"",36,6,1,4,2464,1867,597,0.6,1219,35,1.333,0.758,0.00016114,0.99984"
"716374308,""Existing Customer"",39,""M"",3,""Graduate"",""Married"",""$60K - $80K"",""Blue"",33,4,3,2,3477,1875,1602,0.907,1897,50,1.083,0.539,0.00018665,0.99981"
"713416233,""Existing Customer"",38,""M"",2,""Graduate"",""Married"",""$80K - $120K"",""Blue"",24,5,2,2,3242,2076,1166,0.612,1841,46,0.533,0.64,0.00011382,0.99989"
"797643708,""Existing Customer"",47,""M"",1,""High School"",""Married"",""$120K +"",""Blue"",41,3,1,4,27858,1314,26544,0.676,1772,53,0.559,0.047,0.00014421,0.99986"
"808292958,""Existing Customer"",26,""M"",0,""Graduate"",""Single"",""Less than $40K"",""Blue"",20,6,2,3,1438.3,495,943.3,1.062,2546,40,0.333,0.344,0.00016428,0.99984"
"719831958,""Existing Customer"",49,""M"",3,""College"",""Single"",""$120K +"",""Blue"",36,5,2,4,34516,0,34516,0.646,1793,44,0.833,0,0.00032945,0.99967"
"708860358,""Existing Customer"",38,""M"",3,""High School"",""Married"",""$80K - $120K"",""Blue"",22,4,2,3,6361,694,5667,0.844,1499,31,0.938,0.109,0.00019311,0.99981"
"717385983,""Existing Customer"",30,""M"",0,""Graduate"",""Married"",""Less than $40K"",""Blue"",21,6,6,2,2490,0,2490,0.859,1645,30,0.667,0,0.00012185,0.99988"
"719049033,""Existing Customer"",53,""M"",3,""High School"",""Married"",""$120K +"",""Blue"",44,5,6,4,14057,1655,12402,0.676,2073,60,0.333,0.118,0.00041093,0.99959"
"717581658,""Existing Customer"",49,""M"",2,""Unknown"",""Single"",""$60K - $80K"",""Blue"",38,4,1,2,2461,1586,875,1.676,1729,35,0.75,0.644,6.054e-05,0.99994"
"714347508,""Existing Customer"",35,""M"",2,""Uneducated"",""Single"",""$60K - $80K"",""Blue"",21,4,3,3,7766,1278,6488,0.806,2423,74,0.609,0.165,0.00031104,0.99969"
"803833608,""Existing Customer"",40,""M"",3,""Uneducated"",""Single"",""$40K - $60K"",""Silver"",33,4,1,3,21308,564,20744,0.448,1322,38,0.652,0.026,8.9305e-05,0.99991"
"712576908,""Existing Customer"",30,""M"",0,""High School"",""Married"",""$60K - $80K"",""Blue"",36,5,2,4,4516,2252,2264,0.889,1819,24,0.846,0.499,0.00027243,0.99973"
"778511733,""Existing Customer"",42,""F"",3,""College"",""Single"",""$40K - $60K"",""Blue"",30,6,3,2,5424,1812,3612,0.513,1634,44,0.76,0.334,0.00018146,0.99982"
"721464783,""Existing Customer"",62,""F"",0,""Graduate"",""Married"",""Less than $40K"",""Blue"",36,3,2,2,1764,1540,224,0.937,2094,47,0.958,0.873,9.7673e-05,0.9999"
"821179233,""Attrited Customer"",50,""F"",1,""Post-Graduate"",""Single"",""$40K - $60K"",""Blue"",46,1,3,3,1493,932,561,0.466,1554,43,0.344,0.624,0.99702,0.00298315"
"713126733,""Existing Customer"",56,""M"",3,""College"",""Married"",""$120K +"",""Blue"",43,6,2,2,17539,2517,15022,0.743,1220,30,0.765,0.144,0.00011483,0.99989"
"719688408,""Existing Customer"",45,""M"",3,""Graduate"",""Married"",""$80K - $120K"",""Silver"",36,6,2,3,34516,0,34516,0.534,3530,68,0.659,0,0.00017949,0.99982"
"779811183,""Existing Customer"",35,""F"",3,""Uneducated"",""Married"",""Less than $40K"",""Blue"",25,4,1,2,2149,1118,1031,0.903,1581,30,1,0.52,5.8763e-05,0.99994"
"771086208,""Existing Customer"",57,""F"",2,""Graduate"",""Married"",""Less than $40K"",""Blue"",44,3,4,4,6256,1530,4726,0.647,1629,43,0.344,0.245,0.00062355,0.99938"
"715217733,""Existing Customer"",33,""F"",2,""High School"",""Single"",""Unknown"",""Blue"",25,5,1,4,11922,792,11130,0.667,2154,61,0.525,0.066,0.00015363,0.99985"
"813752433,""Attrited Customer"",43,""F"",3,""Graduate"",""Single"",""Less than $40K"",""Blue"",38,5,2,4,4075,1986,2089,1.214,2449,27,0.038,0.487,0.99706,0.00294141"
"711876333,""Existing Customer"",53,""M"",3,""Graduate"",""Married"",""$80K - $120K"",""Blue"",36,5,1,4,7290,2151,5139,0.583,1312,29,0.526,0.295,0.00016399,0.99984"
"715256658,""Existing Customer"",50,""M"",2,""College"",""Single"",""$60K - $80K"",""Blue"",36,5,3,2,5965,688,5277,0.673,3382,58,1.071,0.115,0.00017488,0.99983"
"711329658,""Existing Customer"",30,""M"",0,""High School"",""Married"",""$120K +"",""Blue"",13,3,1,4,9007,1965,7042,0.698,1925,42,0.448,0.218,0.00013184,0.99987"
"710227908,""Existing Customer"",37,""F"",3,""Graduate"",""Single"",""Less than $40K"",""Blue"",36,3,2,3,6077,1397,4680,0.834,2837,74,0.609,0.23,0.00019864,0.9998"
"716362008,""Existing Customer"",37,""M"",2,""Doctorate"",""Married"",""$40K - $60K"",""Blue"",29,3,3,2,1808,1009,799,0.796,1744,35,0.944,0.558,0.00026028,0.99974"
"714939708,""Existing Customer"",45,""M"",3,""Graduate"",""Single"",""$80K - $120K"",""Blue"",36,6,1,3,12810,0,12810,1.363,3174,74,1.114,0,9.6126e-05,0.9999"
"708083283,""Attrited Customer"",58,""M"",0,""Unknown"",""Single"",""$40K - $60K"",""Blue"",45,3,1,3,3421,2517,904,0.992,992,21,0.4,0.736,0.98869,0.01131"
"719431608,""Existing Customer"",63,""F"",0,""College"",""Married"",""$40K - $60K"",""Blue"",53,6,1,4,3118,1528,1590,0.604,1291,24,0.6,0.49,0.00013185,0.99987"
"769411758,""Existing Customer"",43,""M"",1,""Graduate"",""Single"",""$60K - $80K"",""Blue"",37,4,3,4,20013,922,19091,0.655,1518,39,0.625,0.046,0.00048435,0.99952"
"714248733,""Existing Customer"",26,""F"",0,""Unknown"",""Single"",""Unknown"",""Blue"",13,4,1,2,4395,1240,3155,0.662,2272,46,0.438,0.282,5.1951e-05,0.99995"
"804481608,""Existing Customer"",37,""F"",1,""Unknown"",""Single"",""Less than $40K"",""Blue"",32,6,3,3,9661,0,9661,0.926,2825,60,0.818,0,0.00031211,0.99969"
"714631833,""Existing Customer"",53,""M"",4,""Graduate"",""Married"",""$60K - $80K"",""Blue"",44,3,2,4,1973,1324,649,0.805,1587,38,0.52,0.671,0.00034248,0.99966"
"769751958,""Existing Customer"",55,""M"",3,""Unknown"",""Married"",""$120K +"",""Blue"",49,3,2,4,9926,2018,7908,0.618,2235,57,0.357,0.203,0.00037246,0.99963"
"717999183,""Existing Customer"",36,""M"",3,""High School"",""Married"",""$60K - $80K"",""Blue"",36,6,3,3,4108,1659,2449,1.202,2275,58,0.871,0.404,0.00030516,0.99969"
"713075283,""Existing Customer"",51,""M"",3,""High School"",""Single"",""$120K +"",""Blue"",36,5,1,4,20741,2504,18237,0.8,1818,51,1.04,0.121,0.00015942,0.99984"
"711561108,""Existing Customer"",36,""M"",4,""Graduate"",""Single"",""$80K - $120K"",""Blue"",24,6,1,2,16335,892,15443,0.673,2733,71,0.919,0.055,5.7762e-05,0.99994"
"709854483,""Existing Customer"",35,""F"",1,""High School"",""Married"",""Unknown"",""Blue"",17,5,3,3,4588,2517,2071,1.525,2442,62,0.632,0.549,0.00027604,0.99972"
"713630733,""Existing Customer"",34,""F"",2,""Graduate"",""Single"",""Less than $40K"",""Blue"",24,5,3,3,5712,1955,3757,0.969,2617,54,0.8,0.342,0.00030251,0.9997"
"717599283,""Existing Customer"",57,""M"",0,""Doctorate"",""Married"",""$60K - $80K"",""Blue"",36,3,1,2,5335,1206,4129,0.69,1844,49,0.75,0.226,6.8395e-05,0.99993"
"806407308,""Attrited Customer"",54,""F"",3,""College"",""Single"",""Unknown"",""Blue"",49,6,2,3,13184,0,13184,1.166,2047,33,0.179,0,0.99485,0.00515"
"712730583,""Existing Customer"",29,""M"",0,""Uneducated"",""Married"",""$60K - $80K"",""Blue"",20,5,2,3,8592,1201,7391,0.778,1842,50,0.852,0.14,0.00016891,0.99983"
"712142733,""Existing Customer"",37,""F"",3,""Post-Graduate"",""Married"",""Less than $40K"",""Blue"",26,5,3,2,1910,1164,746,0.744,2028,39,1.053,0.609,0.00021962,0.99978"
"720153258,""Existing Customer"",53,""F"",2,""College"",""Single"",""Less than $40K"",""Blue"",45,6,3,3,6210,1083,5127,0.621,3095,62,0.59,0.174,0.00029411,0.99971"
"814086333,""Existing Customer"",36,""M"",3,""College"",""Married"",""$40K - $60K"",""Blue"",31,6,2,4,2220,1337,883,0.768,1685,44,0.375,0.602,0.00032945,0.99967"
"715524708,""Existing Customer"",49,""M"",5,""Unknown"",""Single"",""$40K - $60K"",""Silver"",41,4,2,2,20756,1710,19046,0.816,1502,31,0.824,0.082,0.00011671,0.99988"
"713307708,""Existing Customer"",64,""F"",0,""Unknown"",""Married"",""$40K - $60K"",""Blue"",55,6,3,2,2895,2517,378,0.322,1541,37,0.609,0.869,0.00016966,0.99983"
"714069858,""Existing Customer"",53,""M"",3,""Graduate"",""Married"",""$60K - $80K"",""Blue"",36,4,3,2,3539,2517,1022,0.569,1677,45,0.5,0.711,0.00018665,0.99981"
"712789383,""Existing Customer"",52,""M"",1,""Graduate"",""Married"",""$120K +"",""Blue"",44,6,1,4,9274,2097,7177,0.776,2048,59,0.639,0.226,0.00014834,0.99985"
"787983633,""Existing Customer"",35,""F"",3,""Uneducated"",""Married"",""Less than $40K"",""Blue"",26,6,1,3,3187,2517,670,1.214,2072,33,0.833,0.79,9.8837e-05,0.9999"
"758583708,""Attrited Customer"",37,""F"",3,""Graduate"",""Single"",""Less than $40K"",""Blue"",24,2,1,4,2802,2460,342,1.029,1406,28,0.077,0.878,0.99394,0.00606"
"717130383,""Existing Customer"",50,""M"",0,""Uneducated"",""Married"",""$60K - $80K"",""Blue"",36,4,3,3,2334,707,1627,0.561,1386,30,0.5,0.303,0.00026692,0.99973"
"720770883,""Existing Customer"",65,""F"",0,""Graduate"",""Single"",""Less than $40K"",""Blue"",56,5,3,3,1438.3,0,1438.3,0.76,2249,61,0.564,0,0.0002596,0.99974"
"716797758,""Existing Customer"",53,""F"",2,""Unknown"",""Married"",""Less than $40K"",""Blue"",44,3,2,4,3519,0,3519,0.548,1670,33,0.65,0,0.00035894,0.99964"
"713835258,""Existing Customer"",53,""M"",1,""Unknown"",""Married"",""$120K +"",""Blue"",48,3,2,3,3088,2083,1005,0.633,1561,40,0.538,0.675,0.00019751,0.9998"
"720677733,""Existing Customer"",40,""M"",3,""Graduate"",""Married"",""$80K - $120K"",""Silver"",36,6,3,0,34516,1002,33514,1.345,2579,68,0.7,0.029,6.2213e-05,0.99994"
"718587858,""Existing Customer"",39,""M"",4,""High School"",""Married"",""$60K - $80K"",""Blue"",31,3,1,4,11906,2032,9874,0.465,1642,39,0.625,0.171,0.00016112,0.99984"
"710263608,""Existing Customer"",53,""F"",3,""High School"",""Married"",""Unknown"",""Blue"",36,4,2,4,11098,821,10277,0.896,2156,46,0.586,0.074,0.00032942,0.99967"
"715055433,""Existing Customer"",36,""M"",3,""Uneducated"",""Married"",""$60K - $80K"",""Blue"",22,6,3,4,2224,1772,452,0.81,2004,44,0.419,0.797,0.00055052,0.99945"
"715498308,""Existing Customer"",35,""F"",2,""Graduate"",""Married"",""$40K - $60K"",""Blue"",36,4,3,4,3454,1603,1851,1.078,1575,41,0.519,0.464,0.000516,0.99948"
"708099183,""Existing Customer"",37,""F"",2,""High School"",""Single"",""Less than $40K"",""Blue"",36,4,2,2,5723,1873,3850,0.851,2732,63,0.853,0.327,0.00011065,0.99989"
"716452908,""Existing Customer"",36,""F"",1,""Unknown"",""Single"",""Less than $40K"",""Blue"",36,4,2,3,9239,1421,7818,0.823,2246,44,0.833,0.154,0.00019751,0.9998"
"789959283,""Existing Customer"",39,""M"",2,""College"",""Single"",""$80K - $120K"",""Blue"",24,4,3,2,4061,1775,2286,0.686,1602,40,0.667,0.437,0.00017488,0.99983"
"713536158,""Existing Customer"",65,""M"",1,""College"",""Married"",""Less than $40K"",""Blue"",56,5,3,2,4189,0,4189,0.715,1597,31,0.722,0,0.00016415,0.99984"
"716750358,""Existing Customer"",45,""F"",1,""Unknown"",""Married"",""Less than $40K"",""Blue"",32,4,1,3,6373,1562,4811,0.573,3483,82,0.64,0.245,9.5577e-05,0.9999"
"815299833,""Existing Customer"",38,""F"",2,""Graduate"",""Married"",""Less than $40K"",""Blue"",33,5,2,3,2228,1717,511,1.625,2334,61,0.848,0.771,0.00019143,0.99981"
"721003008,""Attrited Customer"",36,""F"",4,""Graduate"",""Married"",""Less than $40K"",""Blue"",24,3,2,2,3261,2517,744,0.378,856,18,0.059,0.772,0.99169,0.00831"
"779883933,""Existing Customer"",40,""F"",4,""Graduate"",""Married"",""Less than $40K"",""Blue"",24,3,3,2,8014,1402,6612,0.873,1596,34,0.789,0.175,0.00018864,0.99981"
"716612958,""Existing Customer"",35,""F"",2,""College"",""Married"",""$40K - $60K"",""Blue"",29,6,1,3,10980,1726,9254,0.856,1830,36,0.636,0.157,9.0064e-05,0.99991"
"715859058,""Existing Customer"",54,""M"",3,""Post-Graduate"",""Married"",""$120K +"",""Blue"",42,6,3,4,3092,2165,927,0.676,1369,37,0.542,0.7,0.00062998,0.99937"
"772031733,""Existing Customer"",40,""M"",4,""Graduate"",""Single"",""$80K - $120K"",""Blue"",29,5,1,2,14315,690,13625,1.32,2603,56,0.806,0.048,5.7762e-05,0.99994"
"720668358,""Existing Customer"",59,""M"",0,""Uneducated"",""Single"",""$40K - $60K"",""Blue"",46,3,3,3,1648,997,651,0.776,1776,36,0.565,0.605,0.00026692,0.99973"
"778708533,""Attrited Customer"",26,""F"",0,""High School"",""Single"",""$40K - $60K"",""Blue"",13,2,2,4,1730,1616,114,0.331,869,27,0.286,0.934,0.99634,0.00365621"
"719649408,""Existing Customer"",46,""M"",2,""High School"",""Married"",""$60K - $80K"",""Blue"",35,6,3,3,13768,763,13005,0.712,1390,44,0.76,0.055,0.00029408,0.99971"
"715457658,""Existing Customer"",29,""F"",1,""Graduate"",""Married"",""Unknown"",""Blue"",19,3,3,4,1709,1465,244,0.558,1757,48,0.548,0.857,0.00048435,0.99952"
"711934308,""Existing Customer"",38,""M"",3,""Graduate"",""Single"",""$40K - $60K"",""Blue"",19,5,2,3,1705,0,1705,0.604,3342,62,0.824,0,0.00019864,0.9998"
"781326483,""Existing Customer"",31,""M"",0,""Graduate"",""Divorced"",""$60K - $80K"",""Blue"",25,6,1,2,8673,0,8673,0.876,2457,58,0.933,0,4.7263e-05,0.99995"
"712557708,""Existing Customer"",35,""M"",1,""High School"",""Married"",""$60K - $80K"",""Blue"",21,5,2,2,6391,2317,4074,0.831,2274,61,1.033,0.363,0.00010386,0.9999"
"789187908,""Existing Customer"",56,""M"",2,""Uneducated"",""Married"",""$80K - $120K"",""Blue"",45,4,2,2,11102,1946,9156,0.625,1448,36,1,0.175,0.00011703,0.99988"
"773297508,""Existing Customer"",34,""M"",3,""College"",""Married"",""$80K - $120K"",""Blue"",28,3,1,3,24765,1999,22766,1.013,1544,36,0.714,0.081,9.3457e-05,0.99991"
"716529258,""Existing Customer"",42,""M"",4,""Doctorate"",""Married"",""$80K - $120K"",""Blue"",27,5,3,4,31864,0,31864,1.009,1591,35,0.75,0,0.00078294,0.99922"
"708242283,""Existing Customer"",29,""M"",1,""College"",""Single"",""$60K - $80K"",""Blue"",36,5,3,2,5346,0,5346,0.928,3253,80,0.818,0,0.00016415,0.99984"
"789247458,""Existing Customer"",32,""M"",0,""Graduate"",""Single"",""$40K - $60K"",""Blue"",21,6,2,3,2801,1472,1329,1.027,2467,54,0.8,0.526,0.00016428,0.99984"
"717100833,""Existing Customer"",37,""F"",2,""High School"",""Married"",""Less than $40K"",""Blue"",27,6,6,2,3148,0,3148,0.498,1401,31,0.722,0,0.00013804,0.99986"
"716870583,""Existing Customer"",36,""F"",3,""Unknown"",""Married"",""Less than $40K"",""Blue"",36,6,5,3,2786,1628,1158,1.314,2853,55,0.667,0.584,0.00038536,0.99961"
"719999508,""Existing Customer"",37,""M"",3,""Unknown"",""Married"",""$60K - $80K"",""Blue"",24,3,1,2,11894,816,11078,1.561,2438,45,0.607,0.069,6.282e-05,0.99994"
"721236408,""Existing Customer"",38,""M"",2,""Graduate"",""Married"",""$80K - $120K"",""Blue"",29,5,3,3,7535,2517,5018,0.813,1655,41,0.577,0.334,0.00030251,0.9997"
"720122808,""Attrited Customer"",52,""M"",2,""High School"",""Married"",""$60K - $80K"",""Silver"",35,4,4,3,33180,511,32669,0.681,797,14,0.273,0.015,0.9969,0.00310334"
"716882658,""Existing Customer"",62,""F"",2,""Graduate"",""Married"",""Less than $40K"",""Blue"",51,6,2,4,2986,1632,1354,0.883,2141,55,0.667,0.547,0.00032656,0.99967"
"713734758,""Existing Customer"",35,""F"",2,""Graduate"",""Married"",""Unknown"",""Blue"",23,4,2,2,6729,2375,4354,0.579,2080,50,0.351,0.353,0.00011382,0.99989"
"709085358,""Existing Customer"",36,""M"",1,""Graduate"",""Single"",""$60K - $80K"",""Blue"",36,3,3,4,2601,1817,784,0.663,2542,67,0.675,0.699,0.00048435,0.99952"
"715785933,""Existing Customer"",54,""M"",3,""College"",""Married"",""$80K - $120K"",""Blue"",45,4,3,0,3380,1655,1725,0.636,1636,58,0.706,0.49,6.6941e-05,0.99993"
"717159858,""Existing Customer"",27,""M"",1,""High School"",""Single"",""$60K - $80K"",""Blue"",18,5,2,2,2730,1351,1379,0.623,2319,61,0.743,0.495,0.00010386,0.9999"
"713259858,""Attrited Customer"",26,""M"",0,""High School"",""Single"",""$40K - $60K"",""Blue"",15,3,1,3,3324,0,3324,0.537,982,22,0.692,0,0.98723,0.01277"
"787516908,""Existing Customer"",56,""F"",2,""Graduate"",""Married"",""Less than $40K"",""Blue"",45,4,3,3,2665,1844,821,0.554,1880,58,0.758,0.692,0.00030251,0.9997"
"711145008,""Existing Customer"",60,""F"",1,""Graduate"",""Married"",""$40K - $60K"",""Blue"",47,4,3,2,5015,2053,2962,0.442,1325,29,0.381,0.409,0.00016883,0.99983"
"715013733,""Existing Customer"",54,""M"",4,""Graduate"",""Married"",""$60K - $80K"",""Blue"",36,4,3,3,6905,2303,4602,0.712,1370,25,0.786,0.334,0.00031726,0.99968"
"717098208,""Existing Customer"",48,""M"",3,""Unknown"",""Married"",""$80K - $120K"",""Blue"",41,5,2,2,5848,950,4898,0.726,1961,51,0.545,0.162,0.00012982,0.99987"
"737982408,""Existing Customer"",33,""M"",1,""College"",""Single"",""$80K - $120K"",""Blue"",26,4,3,4,19136,1608,17528,0.728,2501,55,0.528,0.084,0.00047091,0.99953"
"713216883,""Existing Customer"",64,""F"",0,""Unknown"",""Married"",""Less than $40K"",""Blue"",55,4,3,4,3500,1904,1596,1.182,2003,41,0.952,0.544,0.00048673,0.99951"
"709361058,""Existing Customer"",35,""M"",2,""Graduate"",""Married"",""$60K - $80K"",""Blue"",24,5,1,3,7453,0,7453,0.712,1691,47,0.516,0,9.2637e-05,0.99991"
"710312658,""Existing Customer"",54,""F"",2,""Unknown"",""Married"",""Less than $40K"",""Blue"",43,4,3,3,6266,1819,4447,0.744,1456,27,1.077,0.29,0.00033251,0.99967"
"773383158,""Existing Customer"",29,""F"",1,""College"",""Single"",""Less than $40K"",""Blue"",23,4,3,4,4945,0,4945,1.033,2743,69,0.769,0,0.00047091,0.99953"
"716053083,""Attrited Customer"",33,""M"",2,""Graduate"",""Married"",""$120K +"",""Blue"",21,2,2,4,27992,0,27992,0.433,837,18,1,0,0.99695,0.00305189"
"717667833,""Existing Customer"",34,""M"",1,""Graduate"",""Married"",""$40K - $60K"",""Blue"",36,6,2,3,3735,1285,2450,1.034,1877,33,1.2,0.344,0.00017969,0.99982"
"716998608,""Existing Customer"",48,""M"",3,""Graduate"",""Unknown"",""$60K - $80K"",""Blue"",36,3,3,2,6703,1252,5451,0.625,1843,44,0.63,0.187,0.00018665,0.99981"
"772086408,""Existing Customer"",38,""M"",3,""High School"",""Single"",""$80K - $120K"",""Blue"",27,4,1,4,6162,943,5219,0.484,1527,35,0.207,0.153,0.00015942,0.99984"
"708597558,""Existing Customer"",42,""M"",3,""High School"",""Single"",""$60K - $80K"",""Blue"",36,4,4,3,3337,795,2542,0.524,3951,68,0.619,0.238,0.00036878,0.99963"
"718011783,""Existing Customer"",55,""M"",3,""Graduate"",""Married"",""$40K - $60K"",""Blue"",36,3,3,3,2205,1337,868,0.65,1591,38,0.727,0.606,0.0003139,0.99969"
"714360033,""Existing Customer"",62,""M"",1,""High School"",""Married"",""$40K - $60K"",""Blue"",43,5,1,3,4450,1444,3006,0.465,1326,44,0.419,0.324,8.453e-05,0.99992"
"811005858,""Existing Customer"",33,""F"",0,""Unknown"",""Married"",""Less than $40K"",""Blue"",28,4,2,4,1438.3,0,1438.3,0.916,2914,70,0.591,0,0.00030803,0.99969"
"794485158,""Existing Customer"",38,""M"",2,""Unknown"",""Married"",""$80K - $120K"",""Blue"",18,6,1,2,2172,1475,697,1.158,2447,46,1.3,0.679,6.054e-05,0.99994"
"708513183,""Existing Customer"",39,""M"",1,""Uneducated"",""Married"",""$40K - $60K"",""Blue"",29,4,2,2,4323,1267,3056,1.102,3078,58,0.611,0.293,0.00010985,0.99989"
"719353158,""Existing Customer"",56,""M"",1,""College"",""Married"",""$80K - $120K"",""Blue"",45,5,1,3,4145,1468,2677,0.579,1238,36,0.5,0.354,8.4537e-05,0.99992"
"711436083,""Existing Customer"",36,""M"",1,""Graduate"",""Married"",""Less than $40K"",""Blue"",18,6,3,3,2032,1003,1029,1.005,2454,46,0.586,0.494,0.00028395,0.99972"
